Date,MaxTemp,MinTemp,AvgTemp,DepartureTemp,HDD,CDD,Precip,NewSnow,SnowDepth
2021-04-18,57,36,46.5,-0.4,18,0,0,0,0
2021-04-19,62,31,46.5,-0.8,18,0,0,0,0
2021-04-20,69,33,51,3.3,14,0,0,0,0
2021-04-21,66,36,51,2.9,14,0,0.26,0,0
2021-04-22,40,29,34.5,-14,30,0,0,0,0
2021-04-23,58,34,46,-2.9,19,0,0,0,0
2021-04-24,72,32,52,2.7,13,0,0,0,0
2021-04-25,67,42,54.5,4.9,10,0,0.04,0,0
2021-04-26,51,40,45.5,-4.5,19,0,0,0,0
2021-04-27,65,38,51.5,1.1,13,0,0,0,0
2021-04-28,65,44,54.5,3.8,10,0,0.09,0,0
2021-04-29,52,46,49,-2,16,0,0.81,0,0
2021-04-30,59,45,52,0.6,13,0,0.39,0,0
2021-05-01,57,41,49,-2.7,16,0,0,0,0
2021-05-02,73,39,56,4,9,0,0,0,0
2021-05-03,68,49,58.5,6.1,6,0,0,0,0
2021-05-04,57,44,50.5,-2.2,14,0,0,0,0
2021-05-05,56,44,50,-3,15,0,0.9,0,0
2021-05-06,61,45,53,-0.3,12,0,0.04,0,0
2021-05-07,59,35,47,-6.6,18,0,0,0,0
2021-05-08,53,34,43.5,-10.4,21,0,0,0,0
2021-05-09,66,45,55.5,1.3,9,0,0,0,0
2021-05-10,63,47,55,0.5,10,0,0.06,0,0
2021-05-11,61,47,54,-0.8,11,0,0,0,0
2021-05-12,62,35,48.5,-6.6,16,0,0,0,0
2021-05-13,67,37,52,-3.3,13,0,0,0,0
2021-05-14,72,39,55.5,-0.1,9,0,0,0,0
2021-05-15,75,41,58,2.1,7,0,0,0,0
2021-05-16,76,43,59.5,3.3,5,0,0,0,0
2021-05-17,72,44,58,1.5,7,0,0,0,0
2021-05-18,79,43,61,4.3,4,0,0,0,0
2021-05-19,76,59,67.5,10.5,0,3,0,0,0
2021-05-20,70,44,57,-0.3,8,0,0,0,0
2021-05-21,78,48,63,5.4,2,0,0,0,0
2021-05-22,86,60,73,15.2,0,8,0.01,0,0
2021-05-23,82,59,70.5,12.4,0,6,0,0,0
2021-05-24,70,42,56,-2.4,9,0,0,0,0
2021-05-25,79,45,62,3.3,3,0,0,0,0
2021-05-26,91,63,77,18,0,12,0,0,0
2021-05-27,87,64,75.5,16.2,0,11,0.08,0,0
2021-05-28,70,48,59,-0.6,6,0,0,0,0
2021-05-29,53,42,47.5,-12.4,17,0,0.77,0,0
2021-05-30,48,44,46,-14.2,19,0,0.35,0,0
2021-05-31,58,46,52,-8.5,13,0,1.14,0,0
2021-06-01,77,42,59.5,-1.3,5,0,0,0,0
2021-06-02,81,45,63,1.9,2,0,0,0,0
2021-06-03,77,60,68.5,7.1,0,4,0,0,0
2021-06-04,79,64,71.5,9.8,0,7,0.01,0,0
2021-06-05,87,54,70.5,8.5,0,6,0.01,0,0
2021-06-06,91,55,73,10.7,0,8,0,0,0
2021-06-07,92,59,75.5,12.9,0,11,0,0,0
2021-06-08,91,69,80,17,0,15,0.03,0,0
2021-06-09,87,69,78,14.7,0,13,0.07,0,0
2021-06-10,84,52,68,4.4,0,3,0,0,0
2021-06-11,64,47,55.5,-8.4,9,0,0,0,0
2021-06-12,73,54,63.5,-0.8,1,0,0.14,0,0
2021-06-13,81,47,64,-0.6,1,0,0,0,0
2021-06-14,75,49,62,-2.9,3,0,0.14,0,0
2021-06-15,71,59,65,-0.2,0,0,0.37,0,0
2021-06-16,70,53,61.5,-4,3,0,0,0,0
2021-06-17,76,44,60,-5.8,5,0,0,0,0
2021-06-18,80,43,61.5,-4.6,3,0,0,0,0
2021-06-19,85,66,75.5,9.1,0,11,0,0,0
2021-06-20,86,64,75,8.3,0,10,0,0,0
2021-06-21,87,58,72.5,5.5,0,8,0,0,0
2021-06-22,83,65,74,6.7,0,9,0.13,0,0
2021-06-23,71,51,61,-6.6,4,0,0.13,0,0
2021-06-24,74,44,59,-8.9,6,0,0,0,0
2021-06-25,68,50,59,-9.1,6,0,0.02,0,0
2021-06-26,83,61,72,3.6,0,7,0,0,0
2021-06-27,89,70,79.5,10.9,0,15,0,0,0
2021-06-28,97,72,84.5,15.6,0,20,0,0,0
2021-06-29,95,73,84,14.9,0,19,0,0,0
2021-06-30,96,71,83.5,14.2,0,19,0.06,0,0
2021-07-01,83,69,76,6.5,0,11,0,0,0
2021-07-02,74,57,65.5,-4.2,0,1,0.99,0,0
2021-07-03,57,55,56,-13.9,9,0,0.29,0,0
2021-07-04,65,54,59.5,-10.5,5,0,0.89,0,0
2021-07-05,73,50,61.5,-8.7,3,0,T,0,0
2021-07-06,86,61,73.5,3.1,0,9,0.04,0,0
2021-07-07,86,67,76.5,6,0,12,0,0,0
2021-07-08,82,60,71,0.4,0,6,0.19,0,0
2021-07-09,69,58,63.5,-7.2,1,0,3.52,0,0
2021-07-10,73,63,68,-2.8,0,3,T,0,0
2021-07-11,80,53,66.5,-4.4,0,2,0,0,0
2021-07-12,76,63,69.5,-1.5,0,5,1.02,0,0
2021-07-13,72,62,67,-4.1,0,2,0.48,0,0
2021-07-14,73,63,68,-3.1,0,3,0.01,0,0
2021-07-15,81,66,73.5,2.3,0,9,0,0,0
2021-07-16,88,65,76.5,5.3,0,12,0,0,0
2021-07-17,86,68,77,5.8,0,12,T,0,0
2021-07-18,75,64,69.5,-1.8,0,5,1.14,0,0
2021-07-19,74,64,69,-2.3,0,4,0.16,0,0
2021-07-20,82,61,71.5,0.2,0,7,0,0,0
2021-07-21,79,63,71,-0.3,0,6,0.43,0,0
2021-07-22,79,56,67.5,-3.8,0,3,0,0,0
2021-07-23,79,54,66.5,-4.7,0,2,0.07,0,0
2021-07-24,77,51,64,-7.2,1,0,0,0,0
2021-07-25,76,56,66,-5.2,0,1,0.44,0,0
2021-07-26,81,60,70.5,-0.7,0,6,0,0,0
2021-07-27,79,59,69,-2.1,0,4,0,0,0
2021-07-28,74,60,67,-4.1,0,2,1.22,0,0
2021-07-29,73,48,60.5,-10.5,4,0,0.18,0,0
2021-07-30,73,55,64,-7,1,0,1.64,0,0
2021-07-31,72,48,60,-10.9,5,0,0,0,0
2021-08-01,74,47,60.5,-10.3,4,0,0,0,0
2021-08-02,76,53,64.5,-6.3,0,0,0.02,0,0
2021-08-03,75,51,63,-7.7,2,0,0,0,0
2021-08-04,76,55,65.5,-5.1,0,1,0,0,0
2021-08-05,70,54,62,-8.5,3,0,0.71,0,0
2021-08-06,84,58,71,0.5,0,6,0,0,0
2021-08-07,86,61,73.5,3.1,0,9,0,0,0
2021-08-08,82,65,73.5,3.2,0,9,0,0,0
2021-08-09,74,64,69,-1.2,0,4,0,0,0
2021-08-10,77,63,70,-0.1,0,5,0,0,0
2021-08-11,88,55,71.5,1.5,0,7,T,0,0
2021-08-12,91,73,82,12.1,0,17,0,0,0
2021-08-13,90,69,79.5,9.7,0,15,0.03,0,0
2021-08-14,88,67,77.5,7.8,0,13,0,0,0
2021-08-15,83,56,69.5,-0.1,0,5,0,0,0
2021-08-16,76,51,63.5,-6,1,0,0,0,0
2021-08-17,82,53,67.5,-1.8,0,3,0,0,0
2021-08-18,85,67,76,6.8,0,11,T,0,0
2021-08-19,81,70,75.5,6.4,0,11,1.04,0,0
2021-08-20,85,69,77,8.1,0,12,0.15,0,0
2021-08-21,81,70,75.5,6.7,0,11,0,0,0
2021-08-22,75,66,70.5,1.9,0,6,0.66,0,0
2021-08-23,71,66,68.5,0,0,4,0.57,0,0
2021-08-24,87,66,76.5,8.2,0,12,0.47,0,0
2021-08-25,87,64,75.5,7.4,0,11,0,0,0
2021-08-26,91,65,78,10.1,0,13,0,0,0
2021-08-27,87,68,77.5,9.8,0,13,0,0,0
2021-08-28,81,60,70.5,3,0,6,0,0,0
2021-08-29,67,58,62.5,-4.8,2,0,0.12,0,0
2021-08-30,83,61,72,4.9,0,7,0,0,0
2021-08-31,80,62,71,4.1,0,6,0,0,0
2021-09-01,76,58,67,0.4,0,2,T,0,0
2021-09-02,71,56,63.5,-2.9,1,0,2.52,0,0
2021-09-03,72,53,62.5,-3.6,2,0,T,0,0
2021-09-04,76,55,65.5,-0.4,0,1,0,0,0
2021-09-05,71,52,61.5,-4.1,3,0,0.04,0,0
2021-09-06,78,63,70.5,5.2,0,6,0,0,0
2021-09-07,76,52,64,-1,1,0,0,0,0
2021-09-08,82,51,66.5,1.8,0,2,0,0,0
2021-09-09,76,65,70.5,6.1,0,6,0.21,0,0
2021-09-10,72,61,66.5,2.4,0,2,0.74,0,0
2021-09-11,74,46,60,-3.7,5,0,0,0,0
2021-09-12,78,53,65.5,2.1,0,1,0,0,0
2021-09-13,78,62,70,7,0,5,0.32,0,0
2021-09-14,71,51,61,-1.7,4,0,0,0,0
2021-09-15,82,60,71,8.7,0,6,0,0,0
2021-09-16,79,64,71.5,9.6,0,7,0.11,0,0
2021-09-17,68,55,61.5,0,3,0,0,0,0
2021-09-18,78,62,70,8.9,0,5,0,0,0
2021-09-19,74,57,65.5,4.8,0,1,0.01,0,0
2021-09-20,72,48,60,-0.3,5,0,0,0,0
2021-09-21,71,45,58,-1.9,7,0,0,0,0
2021-09-22,74,58,66,6.5,0,1,0,0,0
2021-09-23,78,61,69.5,10.4,0,5,0,0,0
2021-09-24,74,68,71,12.3,0,6,0.02,0,0
2021-09-25,73,56,64.5,6.2,0,0,0.04,0,0
2021-09-26,72,59,65.5,7.6,0,1,0.18,0,0
2021-09-27,70,45,57.5,0.1,7,0,0,0,0
2021-09-28,65,53,59,2,6,0,0,0,0
2021-09-29,65,45,55,-1.6,10,0,0,0,0
2021-09-30,59,49,54,-2.2,11,0,0.05,0,0
2021-10-01,63,38,50.5,-5.3,14,0,0,0,0
2021-10-02,64,48,56,0.7,9,0,0,0,0
2021-10-03,61,52,56.5,1.6,8,0,0.02,0,0
2021-10-04,58,54,56,1.5,9,0,0.08,0,0
2021-10-05,63,51,57,2.9,8,0,0.51,0,0
2021-10-06,70,46,58,4.3,7,0,0,0,0
2021-10-07,72,45,58.5,5.3,6,0,0,0,0
2021-10-08,72,47,59.5,6.7,5,0,0,0,0
2021-10-09,59,46,52.5,0.1,12,0,0,0,0
2021-10-10,63,47,55,3,10,0,0,0,0
2021-10-11,69,50,59.5,7.9,5,0,0,0,0
2021-10-12,74,46,60,8.8,5,0,0,0,0
2021-10-13,75,49,62,11.1,3,0,0,0,0
2021-10-14,77,48,62.5,12,2,0,0,0,0
2021-10-15,68,59,63.5,13.4,1,0,0.01,0,0
2021-10-16,76,60,68,18.3,0,3,0.02,0,0
2021-10-17,69,51,60,10.7,5,0,0.37,0,0
2021-10-18,60,45,52.5,3.5,12,0,0,0,0
2021-10-19,58,38,48,-0.6,17,0,0,0,0
2021-10-20,67,39,53,4.8,12,0,0,0,0
2021-10-21,73,43,58,10.1,7,0,0,0,0
2021-10-22,69,45,57,9.5,8,0,T,0,0
2021-10-23,63,43,53,5.8,12,0,0,0,0
2021-10-24,56,32,44,-2.8,21,0,0,0,0
2021-10-25,49,41,45,-1.5,20,0,0.22,0,0
2021-10-26,52,43,47.5,1.4,17,0,0.74,0,0
2021-10-27,51,45,48,2.2,17,0,0.54,0,0
2021-10-28,50,40,45,-0.4,20,0,0,0,0
2021-10-29,51,31,41,-4.1,24,0,0,0,0
2021-10-30,54,40,47,2.2,18,0,0.65,0,0
2021-10-31,64,52,58,13.6,7,0,3.41,0,0
2022-03-01,35,3,19,-10.6,46,0,0,0,4
2022-03-02,38,23,30.5,0.6,34,0,0.25,2,6
2022-03-03,34,15,24.5,-5.7,40,0,0.09,0.9,6
2022-03-04,32,7,19.5,-10.9,45,0,0,0,5
2022-03-05,39,6,22.5,-8.2,42,0,0,0,5
2022-03-06,63,31,47,16,18,0,0.01,0,0
2022-03-07,59,38,48.5,17.2,16,0,0.17,0,0
2022-03-08,47,24,35.5,3.9,29,0,0.15,0,0
2022-03-09,38,23,30.5,-1.4,34,0,0.03,0.5,1
2022-03-10,49,20,34.5,2.3,30,0,0.09,1.6,T
2022-03-11,49,24,36.5,4,28,0,0,0,T
2022-03-12,42,22,32,-0.8,33,0,0.41,0.4,T
2022-03-13,33,20,26.5,-6.7,38,0,T,T,T
2022-03-14,47,24,35.5,2,29,0,0,0,0
2022-03-15,51,31,41,7.2,24,0,0,0,0
2022-03-16,51,30,40.5,6.4,24,0,0.07,0,0
2022-03-17,57,29,43,8.5,22,0,0,0,0
2022-03-18,72,37,54.5,19.7,10,0,0.02,0,0
2022-03-19,56,42,49,13.9,16,0,0.27,0,0
2022-03-20,62,35,48.5,13,16,0,0.08,0,0
2022-03-21,55,37,46,10.2,19,0,T,0,0
2022-03-22,48,27,37.5,1.3,27,0,0,0,0
2022-03-23,50,24,37,0.4,28,0,0,0,0
2022-03-24,46,41,43.5,6.6,21,0,0.55,0,0
2022-03-25,58,35,46.5,9.2,18,0,0.33,0,0
2022-03-26,54,33,43.5,5.8,21,0,0,0,0
2022-03-27,49,30,39.5,1.5,25,0,T,0,0
2022-03-28,45,17,31,-7.4,34,0,T,0,0
2022-03-29,35,17,26,-12.8,39,0,0,0,0
2022-03-30,48,26,37,-2.2,28,0,0,0,0
2022-03-31,63,36,49.5,9.9,15,0,0.02,0,0
2022-04-01,57,38,47.5,7.5,17,0,0.57,0,0
2022-04-02,50,29,39.5,-0.9,25,0,0,0,0
2022-04-03,48,27,37.5,-3.3,27,0,0,0,0
2022-04-04,55,35,45,3.8,20,0,0.05,0,0
2022-04-05,60,31,45.5,3.9,19,0,0,0,0
2022-04-06,53,33,43,1,22,0,0,0,0
2022-04-07,50,33,41.5,-0.9,23,0,0,0,0
2022-04-08,58,36,47,4.1,18,0,1.23,0,0
2022-04-09,57,33,45,1.7,20,0,0.46,0,0
2022-04-10,53,34,43.5,-0.2,21,0,0,0,0
2022-04-11,63,37,50,5.9,15,0,0,0,0
2022-04-12,68,44,56,11.5,9,0,0.17,0,0
2022-04-13,65,38,51.5,6.6,13,0,0,0,0
2022-04-14,55,43,49,3.7,16,0,T,0,0
2022-04-15,66,38,52,6.3,13,0,0.09,0,0
2022-04-16,64,41,52.5,6.4,12,0,0.13,0,0
2022-04-17,54,35,44.5,-2,20,0,0.32,0,0
2022-04-18,51,28,39.5,-7.4,25,0,0,0,0
2022-04-19,58,40,49,1.7,16,0,1.56,0,0
2022-04-20,53,33,43,-4.7,22,0,0,0,0
2022-04-21,63,28,45.5,-2.6,19,0,0,0,0
2022-04-22,60,40,50,1.5,15,0,0,0,0
2022-04-23,60,32,46,-2.9,19,0,0,0,0
2022-04-24,59,40,49.5,0.2,15,0,0,0,0
2022-04-25,56,38,47,-2.6,18,0,0,0,0
2022-04-26,58,41,49.5,-0.5,15,0,T,0,0
2022-04-27,56,38,47,-3.4,18,0,0.35,0,0
2022-04-28,51,36,43.5,-7.2,21,0,T,0,0
2022-04-29,53,36,44.5,-6.5,20,0,0,0,0
2022-04-30,59,36,47.5,-3.9,17,0,0,0,0
2022-05-01,63,33,48,-3.7,17,0,0,0,0
2022-05-02,56,37,46.5,-5.5,18,0,0,0,0
2022-05-03,58,44,51,-1.4,14,0,0.26,0,0
2022-05-04,53,44,48.5,-4.2,16,0,0.29,0,0
2022-05-05,67,41,54,1,11,0,0.04,0,0
2022-05-06,66,43,54.5,1.2,10,0,0,0,0
2022-05-07,63,39,51,-2.6,14,0,0,0,0
2022-05-08,54,35,44.5,-9.4,20,0,0,0,0
2022-05-09,60,31,45.5,-8.7,19,0,0,0,0
2022-05-10,62,37,49.5,-5,15,0,0,0,0
2022-05-11,68,37,52.5,-2.3,12,0,0,0,0
2022-05-12,73,50,61.5,6.4,3,0,0,0,0
2022-05-13,82,51,66.5,11.2,0,2,0,0,0
2022-05-14,88,61,74.5,18.9,0,10,0,0,0
2022-05-15,85,57,71,15.1,0,6,0.33,0,0
2022-05-16,70,55,62.5,6.3,2,0,T,0,0
2022-05-17,71,54,62.5,6,2,0,0.24,0,0
2022-05-18,68,44,56,-0.7,9,0,0,0,0
2022-05-19,66,46,56,-1,9,0,0.19,0,0
2022-05-20,61,50,55.5,-1.8,9,0,0.05,0,0
2022-05-21,79,53,66,8.4,0,1,0,0,0
2022-05-22,86,57,71.5,13.7,0,7,0,0,0
2022-05-23,84,55,69.5,11.4,0,5,0.72,0,0
2022-05-24,69,45,57,-1.4,8,0,0,0,0
2022-05-25,69,41,55,-3.7,10,0,0,0,0
2022-05-26,70,47,58.5,-0.5,6,0,0,0,0
2022-05-27,81,60,70.5,11.2,0,6,0,0,0
2022-05-28,77,55,66,6.4,0,1,0.48,0,0
2022-05-29,76,49,62.5,2.6,2,0,0,0,0
2022-05-30,85,49,67,6.8,0,2,0,0,0
2022-05-31,83,54,68.5,8,0,4,0,0,0
2022-06-01,57,50,53.5,-7.3,11,0,0.16,0,0
2022-06-02,60,52,56,-5.1,9,0,0.27,0,0
2022-06-03,58,52,55,-6.4,10,0,0.52,0,0
2022-06-04,67,47,57,-4.7,8,0,0,0,0
2022-06-05,73,45,59,-3,6,0,0,0,0
2022-06-06,78,44,61,-1.3,4,0,0,0,0
2022-06-07,80,49,64.5,1.9,0,0,0,0,0
2022-06-08,78,56,67,4,0,2,0.42,0,0
2022-06-09,76,55,65.5,2.2,0,1,0.88,0,0
2022-06-10,75,51,63,-0.6,2,0,0,0,0
2022-06-11,77,49,63,-0.9,2,0,0,0,0
2022-06-12,78,50,64,-0.3,1,0,0,0,0
2022-06-13,82,63,72.5,7.9,0,8,0.17,0,0
2022-06-14,81,55,68,3.1,0,3,0,0,0
2022-06-15,75,54,64.5,-0.7,0,0,0,0,0
2022-06-16,74,49,61.5,-4,3,0,0,0,0
2022-06-17,85,63,74,8.2,0,9,0.02,0,0
2022-06-18,79,57,68,1.9,0,3,0,0,0
2022-06-19,58,51,54.5,-11.9,10,0,0.02,0,0
2022-06-20,77,44,60.5,-6.2,4,0,T,0,0
2022-06-21,69,44,56.5,-10.5,8,0,0,0,0
2022-06-22,68,50,59,-8.3,6,0,0,0,0
2022-06-23,72,58,65,-2.6,0,0,0,0,0
2022-06-24,80,58,69,1.1,0,4,0,0,0
2022-06-25,88,55,71.5,3.4,0,7,0,0,0
2022-06-26,92,60,76,7.6,0,11,0,0,0
2022-06-27,77,64,70.5,1.9,0,6,T,0,0
2022-06-28,79,55,67,-1.9,0,2,0,0,0
2022-06-29,82,52,67,-2.1,0,2,T,0,0
2022-06-30,80,55,67.5,-1.8,0,3,0.03,0,0
2022-07-01,91,56,73.5,4,0,9,0,0,0
2022-07-02,86,70,78,8.3,0,13,0.03,0,0
2022-07-03,85,60,72.5,2.6,0,8,0,0,0
2022-07-04,82,51,66.5,-3.5,0,2,0,0,0
2022-07-05,78,58,68,-2.2,0,3,0.1,0,0
2022-07-06,80,64,72,1.6,0,7,0.32,0,0
2022-07-07,80,57,68.5,-2,0,4,0,0,0
2022-07-08,85,60,72.5,1.9,0,8,0,0,0
2022-07-09,80,61,70.5,-0.2,0,6,0,0,0
2022-07-10,79,47,63,-7.8,2,0,0,0,0
2022-07-11,86,51,68.5,-2.4,0,4,0,0,0
2022-07-12,90,63,76.5,5.5,0,12,0,0,0
2022-07-13,84,63,73.5,2.4,0,9,0.81,0,0
2022-07-14,81,64,72.5,1.4,0,8,0.2,0,0
2022-07-15,82,55,68.5,-2.7,0,4,0,0,0
2022-07-16,81,56,68.5,-2.7,0,4,0,0,0
2022-07-17,87,59,73,1.8,0,8,0,0,0
2022-07-18,81,64,72.5,1.2,0,8,0.25,0,0
2022-07-19,89,69,79,7.7,0,14,0.21,0,0
2022-07-20,91,67,79,7.7,0,14,0,0,0
2022-07-21,92,68,80,8.7,0,15,0.09,0,0
2022-07-22,89,65,77,5.7,0,12,0,0,0
2022-07-23,93,66,79.5,8.3,0,15,0,0,0
2022-07-24,96,65,80.5,9.3,0,16,0,0,0
2022-07-25,91,73,82,10.8,0,17,0.41,0,0
2022-07-26,79,57,68,-3.2,0,3,0,0,0
2022-07-27,80,54,67,-4.1,0,2,0,0,0
2022-07-28,86,58,72,0.9,0,7,0,0,0
2022-07-29,86,65,75.5,4.5,0,11,0.04,0,0
2022-07-30,83,65,74,3,0,9,0,0,0
2022-07-31,85,58,71.5,0.6,0,7,0,0,0
2022-08-01,85,63,74,3.2,0,9,0,0,0
2022-08-02,90,60,75,4.2,0,10,0,0,0
2022-08-03,86,65,75.5,4.8,0,11,0,0,0
2022-08-04,98,59,78.5,7.9,0,14,0,0,0
2022-08-05,92,71,81.5,11,0,17,0,0,0
2022-08-06,92,69,80.5,10,0,16,0,0,0
2022-08-07,91,68,79.5,9.1,0,15,0.46,0,0
2022-08-08,96,60,78,7.7,0,13,0.01,0,0
2022-08-09,90,69,79.5,9.3,0,15,0.02,0,0
2022-08-10,74,61,67.5,-2.6,0,3,0,0,0
2022-08-11,77,62,69.5,-0.5,0,5,0,0,0
2022-08-12,81,58,69.5,-0.4,0,5,0,0,0
2022-08-13,75,56,65.5,-4.3,0,1,0,0,0
2022-08-14,82,54,68,-1.7,0,3,0,0,0
2022-08-15,84,53,68.5,-1.1,0,4,0,0,0
2022-08-16,80,53,66.5,-3,0,2,0,0,0
2022-08-17,74,63,68.5,-0.8,0,4,0.06,0,0
2022-08-18,75,59,67,-2.2,0,2,0.14,0,0
2022-08-19,88,59,73.5,4.4,0,9,0,0,0
2022-08-20,90,56,73,4.1,0,8,0,0,0
2022-08-21,88,61,74.5,5.7,0,10,0,0,0
2022-08-22,79,60,69.5,0.9,0,5,1.08,0,0
2022-08-23,80,66,73,4.5,0,8,0.98,0,0
2022-08-24,79,67,73,4.7,0,8,0.08,0,0
2022-08-25,86,61,73.5,5.4,0,9,0,0,0
2022-08-26,81,63,72,4.1,0,7,0.03,0,0
2022-08-27,76,61,68.5,0.8,0,4,0,0,0
2022-08-28,78,57,67.5,0,0,3,0,0,0
2022-08-29,89,54,71.5,4.2,0,7,0,0,0
2022-08-30,92,67,79.5,12.4,0,15,0,0,0
2022-08-31,85,65,75,8.1,0,10,0.5,0,0
2022-09-01,74,41,57.5,-9.1,7,0,0,0,0
2022-09-02,72,45,58.5,-7.9,6,0,0,0,0
2022-09-03,80,46,63,-3.1,2,0,0,0,0
2022-09-04,84,51,67.5,1.6,0,3,0,0,0
2022-09-05,74,60,67,1.4,0,2,1.6,0,0
2022-09-06,61,58,59.5,-5.8,5,0,0.42,0,0
2022-09-07,69,57,63,-2,2,0,0,0,0
2022-09-08,72,49,60.5,-4.2,4,0,0,0,0
2022-09-09,79,49,64,-0.4,1,0,0,0,0
2022-09-10,82,55,68.5,4.4,0,4,0,0,0
2022-09-11,77,59,68,4.3,0,3,0,0,0
2022-09-12,81,61,71,7.6,0,6,T,0,0
2022-09-13,74,61,67.5,4.5,0,3,0,0,0
2022-09-14,78,57,67.5,4.8,0,3,0.03,0,0
2022-09-15,72,53,62.5,0.2,2,0,0,0,0
2022-09-16,70,47,58.5,-3.4,6,0,0,0,0
2022-09-17,68,40,54,-7.5,11,0,0,0,0
2022-09-18,82,48,65,3.9,0,0,T,0,0
2022-09-19,72,55,63.5,2.8,1,0,0.15,0,0
2022-09-20,60,54,57,-3.3,8,0,0.88,0,0
2022-09-21,67,53,60,0.1,5,0,0,0,0
2022-09-22,66,52,59,-0.5,6,0,1.43,0,0
2022-09-23,58,45,51.5,-7.6,13,0,0,0,0
2022-09-24,65,45,55,-3.7,10,0,0,0,0
2022-09-25,66,40,53,-5.3,12,0,0.02,0,0
2022-09-26,72,53,62.5,4.6,2,0,T,0,0
2022-09-27,71,48,59.5,2.1,5,0,0.17,0,0
2022-09-28,70,45,57.5,0.5,7,0,0,0,0
2022-09-29,65,45,55,-1.6,10,0,0,0,0
2022-09-30,61,37,49,-7.2,16,0,0,0,0
2022-10-01,58,37,47.5,-8.3,17,0,T,0,0
2022-10-02,56,49,52.5,-2.8,12,0,0,0,0
2022-10-03,56,37,46.5,-8.4,18,0,0,0,0
2022-10-04,58,41,49.5,-5,15,0,0,0,0
2022-10-05,57,52,54.5,0.4,10,0,0.4,0,0
2022-10-06,72,54,63,9.3,2,0,0.31,0,0
2022-10-07,75,47,61,7.8,4,0,0,0,0
2022-10-08,65,46,55.5,2.7,9,0,0,0,0
2022-10-09,59,31,45,-7.4,20,0,0,0,0
2022-10-10,55,35,45,-7,20,0,0.03,0,0
2022-10-11,60,34,47,-4.6,18,0,0,0,0
2022-10-12,73,35,54,2.8,11,0,0,0,0
2022-10-13,63,44,53.5,2.6,11,0,0.04,0,0
2022-10-14,66,58,62,11.5,3,0,2.55,0,0
2022-10-15,67,45,56,5.9,9,0,0,0,0
2022-10-16,66,38,52,2.3,13,0,0,0,0
2022-10-17,55,39,47,-2.3,18,0,0.05,0,0
2022-10-18,68,53,60.5,11.5,4,0,1.13,0,0
2022-10-19,57,33,45,-3.6,20,0,0,0,0
2022-10-20,57,29,43,-5.2,22,0,0,0,0
2022-10-21,60,28,44,-3.9,21,0,0,0,0
2022-10-22,68,29,48.5,1,16,0,0,0,0
2022-10-23,61,37,49,1.8,16,0,T,0,0
2022-10-24,58,52,55,8.2,10,0,0.1,0,0
2022-10-25,65,57,61,14.5,4,0,0.06,0,0
2022-10-26,63,59,61,14.9,4,0,0.28,0,0
2022-10-27,65,36,50.5,4.7,14,0,0,0,0
2022-10-28,53,29,41,-4.4,24,0,0,0,0
2022-10-29,59,27,43,-2.1,22,0,0,0,0
2022-10-30,67,28,47.5,2.7,17,0,0,0,0
2022-10-31,67,30,48.5,4.1,16,0,0,0,0
2023-03-01,40,23,31.5,1.9,33,0,0.06,0.2,7
2023-03-02,37,31,34,4.1,31,0,0.51,0,5
2023-03-03,45,24,34.5,4.3,30,0,0,0,5
2023-03-04,37,31,34,3.6,31,0,1.24,7.3,12
2023-03-05,43,26,34.5,3.8,30,0,0,0,11
2023-03-06,44,33,38.5,7.5,26,0,0,0,10
2023-03-07,40,28,34,2.7,31,0,T,T,10
2023-03-08,49,27,38,6.4,27,0,T,T,8
2023-03-09,47,30,38.5,6.6,26,0,0,0,6
2023-03-10,48,21,34.5,2.3,30,0,0,0,4
2023-03-11,39,32,35.5,3,29,0,0,0,4
2023-03-12,44,29,36.5,3.7,28,0,0,0,3
2023-03-13,42,30,36,2.8,29,0,T,0,3
2023-03-14,38,32,35,1.5,30,0,2.15,8.8,12
2023-03-15,41,32,36.5,2.7,28,0,0.12,1,12
2023-03-16,47,28,37.5,3.4,27,0,0,0,M
2023-03-17,43,33,38,3.5,27,0,0,M,M
2023-03-18,51,33,42,7.2,23,0,0,0,10
2023-03-19,47,25,36,0.9,29,0,0,0,10
2023-03-20,48,18,33,-2.5,32,0,0,0,9
2023-03-21,57,24,40.5,4.7,24,0,0,0,7
2023-03-22,53,29,41,4.8,24,0,0,0,6
2023-03-23,48,38,43,6.4,22,0,0.04,0,4
2023-03-24,49,33,41,4.1,24,0,T,0,3
2023-03-25,44,23,33.5,-3.8,31,0,0.19,0,3
2023-03-26,51,34,42.5,4.8,22,0,0.25,0,1
2023-03-27,56,27,41.5,3.5,23,0,0,0,T
2023-03-28,46,35,40.5,2.1,24,0,0.04,0,T
2023-03-29,48,22,35,-3.8,30,0,0,0,0
2023-03-30,43,29,36,-3.2,29,0,0,0,0
2023-03-31,50,20,35,-4.6,30,0,0,0,0
2023-04-01,47,32,39.5,-0.5,25,0,0.99,0,0
2023-04-02,47,37,42,1.6,23,0,0,0,0
2023-04-03,55,22,38.5,-2.3,26,0,0,0,0
2023-04-04,57,43,50,8.8,15,0,0.08,0,0
2023-04-05,53,36,44.5,2.9,20,0,0,0,0
2023-04-06,57,34,45.5,3.5,19,0,0.06,0,0
2023-04-07,56,40,48,5.6,17,0,0.03,0,0
2023-04-08,49,24,36.5,-6.4,28,0,0,0,0
